dataset,method,fitness_rule,fitness,ACC,MCC,avg_odds_diff,stat_par_diff,eq_opp_diff,solution
adult_dataset_reader,ftl_mlp_initializer,mcc_parity,0.468911887324884,0.8276395798783859,0.4942857196662584,0.1592173374885946,0.0253738323413743,0.305124420841247,"{'corr_type': 'pearson', 'l2': 0.001, 'dropout': 0.14362915103690263, 'privileged_demotion': 0.6256289282022548, 'privileged_promotion': 0.23169700060872236, 'protected_demotion': 0.16131737991200046, 'protected_promotion': 0.5527131724705279}"
adult_dataset_reader,ftl_mlp_initializer,mcc_odds,0.5467554185794856,0.851077943615257,0.5735139231970183,0.0267585046175326,0.139918021535244,8.647133247774441e-05,"{'corr_type': 'pearson', 'l2': 0.0001, 'dropout': 0.045234993250387434, 'privileged_demotion': 0.38248203277049964, 'privileged_promotion': 0.3564429372848194, 'protected_demotion': 0.13059653417654837, 'protected_promotion': 0.24639428163166138}"
adult_dataset_reader,ftl_mlp_initializer,mcc_opportunity,0.5204583206708379,0.8468767274737424,0.5878355235937405,0.0778478894768054,0.2000721170846768,0.0673772029229026,"{'corr_type': 'pearson', 'l2': 0.0001, 'dropout': 0.11612626834449793, 'privileged_demotion': 0.22066679370814515, 'privileged_promotion': 0.3888778575563792, 'protected_demotion': 0.3115035455371666, 'protected_promotion': 0.6225747938513482}"
adult_dataset_reader,ftl_mlp_initializer,acc_parity,0.8189048896808908,0.8288557213930349,0.4892820157073457,0.1925930730968075,0.009950831712144,0.3517418737477947,"{'corr_type': 'pearson', 'l2': 0.0001, 'dropout': 0.032973305318774085, 'privileged_demotion': 0.6103958531877628, 'privileged_promotion': 0.18533744900065555, 'protected_demotion': 0.17398757558875805, 'protected_promotion': 0.5937280536539933}"
adult_dataset_reader,ftl_mlp_initializer,acc_odds,0.81528690624602,0.8374792703150912,0.5320322937903194,0.0221923640690711,0.1147959525772512,0.0043544631874889,"{'corr_type': 'pearson', 'l2': 0.001, 'dropout': 0.0020903684065033956, 'privileged_demotion': 0.32737283794880756, 'privileged_promotion': 0.11785079078884068, 'protected_demotion': 0.07637972030252857, 'protected_promotion': 0.005119451791591769}"
adult_dataset_reader,ftl_mlp_initializer,acc_opportunity,0.8021111509816434,0.8494195688225539,0.5680137506388798,0.0419854461759684,0.1276883496934913,0.0473084178409104,"{'corr_type': 'pearson', 'l2': 0.01, 'dropout': 0.01090005203881484, 'privileged_demotion': 0.27139789307698015, 'privileged_promotion': 0.23565026094177416, 'protected_demotion': 0.030267849718785086, 'protected_promotion': 0.36182507165596856}"
adult_dataset_reader,ftl_mlp_initializer,mcc_parity,0.5068682003403333,0.8309563294637922,0.5083007920986902,0.189866330784764,0.0014325917583568,0.3212471536170957,"{'corr_type': 'pearson', 'l2': 0.01, 'dropout': 0.05580434491579493, 'privileged_demotion': 0.33342468222569027, 'privileged_promotion': 0.05034808103037344, 'protected_demotion': 0.021945602393516776, 'protected_promotion': 0.7203530313792373}"
adult_dataset_reader,ftl_mlp_initializer,mcc_odds,0.5447779961489554,0.848424543946932,0.5981869588078258,0.0534089626588703,0.1985397563388652,0.0165512805962243,"{'corr_type': 'pearson', 'l2': 0.0001, 'dropout': 0.16899281951081585, 'privileged_demotion': 0.25534299213472184, 'privileged_promotion': 0.3283913470744559, 'protected_demotion': 0.29014838559963946, 'protected_promotion': 0.6093833656111514}"
adult_dataset_reader,ftl_mlp_initializer,mcc_opportunity,0.5185380943911044,0.8410171365395246,0.5412594196522783,0.0280703837318145,0.1130312653680411,0.0227213252611738,"{'corr_type': 'pearson', 'l2': 0.001, 'dropout': 0.027231125554606304, 'privileged_demotion': 0.30340141568026274, 'privileged_promotion': 0.22628784470302055, 'protected_demotion': 0.004210104843935365, 'protected_promotion': 0.21554827319395925}"
adult_dataset_reader,ftl_mlp_initializer,acc_parity,0.8152973126672829,0.825649530127142,0.5096539867103123,0.1676846182844125,0.0103522174598592,0.2719208895679483,"{'corr_type': 'pearson', 'l2': 0.0001, 'dropout': 0.011472320273397103, 'privileged_demotion': 0.31620930602907593, 'privileged_promotion': 0.11765881657165438, 'protected_demotion': 0.062405278013640514, 'protected_promotion': 0.8373642777594736}"
adult_dataset_reader,ftl_mlp_initializer,acc_odds,0.820100593057334,0.8541735765616363,0.569691358637436,0.0340729835043023,0.1254638705538869,0.0308761783037849,"{'corr_type': 'pearson', 'l2': 0.0001, 'dropout': 0.1442236575626297, 'privileged_demotion': 0.32913065135578545, 'privileged_promotion': 0.139083029224591, 'protected_demotion': 0.10480002883320272, 'protected_promotion': 0.10772992024961092}"
